Ort_x, Ort_y, Geschw_x, Geschw_y, Zeit
115048.503,98600.420,1960.493,1396.170,58.100
115244.549,98739.985,1960.426,1395.141,58.200
115440.588,98879.448,1960.358,1394.112,58.300
115636.620,99018.808,1960.291,1393.084,58.400
115832.646,99158.065,1960.224,1392.055,58.500
116028.665,99297.219,1960.156,1391.026,58.600
116224.677,99436.270,1960.089,1389.997,58.700
116420.683,99575.218,1960.022,1388.968,58.800
116616.682,99714.064,1959.954,1387.940,58.900
116812.674,99852.806,1959.887,1386.911,59.000
117008.659,99991.446,1959.820,1385.882,59.100
117204.638,100129.983,1959.753,1384.854,59.200
117400.610,100268.417,1959.685,1383.825,59.300
117596.575,100406.748,1959.618,1382.797,59.400
117792.533,100544.976,1959.551,1381.768,59.500
117988.485,100683.102,1959.483,1380.740,59.600
118184.430,100821.124,1959.416,1379.711,59.700
118380.368,100959.044,1959.349,1378.683,59.800
118576.300,101096.861,1959.281,1377.655,59.900
118772.224,101234.575,1959.214,1376.626,60.000
118968.142,101372.186,1959.147,1375.598,60.100
119164.054,101509.694,1959.080,1374.570,60.200
119359.958,101647.100,1959.012,1373.542,60.300
119555.856,101784.403,1958.945,1372.514,60.400
119751.747,101921.603,1958.878,1371.485,60.500
119947.632,102058.700,1958.811,1370.457,60.600
120143.510,102195.694,1958.743,1369.429,60.700
120339.381,102332.586,1958.676,1368.401,60.800
120535.245,102469.374,1958.609,1367.373,60.900
120731.102,102606.060,1958.542,1366.345,61.000
120926.953,102742.644,1958.474,1365.317,61.100
121122.797,102879.124,1958.407,1364.290,61.200
121318.634,103015.501,1958.340,1363.262,61.300
121514.465,103151.776,1958.273,1362.234,61.400
121710.289,103287.948,1958.205,1361.206,61.500
121906.106,103424.017,1958.138,1360.178,61.600
122101.917,103559.984,1958.071,1359.151,61.700
122297.720,103695.848,1958.004,1358.123,61.800
122493.517,103831.608,1957.936,1357.095,61.900
122689.308,103967.267,1957.869,1356.068,62.000
122885.091,104102.822,1957.802,1355.040,62.100
123080.868,104238.275,1957.735,1354.013,62.200
123276.638,104373.625,1957.667,1352.985,62.300
123472.401,104508.872,1957.600,1351.958,62.400
123668.158,104644.016,1957.533,1350.930,62.500
123863.908,104779.058,1957.466,1349.903,62.600
124059.651,104913.997,1957.399,1348.875,62.700
124255.388,105048.833,1957.331,1347.848,62.800
124451.118,105183.566,1957.264,1346.821,62.900
124646.841,105318.197,1957.197,1345.794,63.000
124842.557,105452.725,1957.130,1344.766,63.100
125038.266,105587.150,1957.062,1343.739,63.200
125233.969,105721.473,1956.995,1342.712,63.300
125429.666,105855.693,1956.928,1341.685,63.400
125625.355,105989.810,1956.861,1340.658,63.500
125821.038,106123.824,1956.794,1339.631,63.600
126016.714,106257.736,1956.726,1338.604,63.700
126212.383,106391.545,1956.659,1337.577,63.800
126408.046,106525.251,1956.592,1336.550,63.900
126603.701,106658.855,1956.525,1335.523,64.000
126799.351,106792.356,1956.458,1334.496,64.100
126994.993,106925.754,1956.391,1333.469,64.200
127190.629,107059.050,1956.323,1332.443,64.300
127386.258,107192.243,1956.256,1331.416,64.400
127581.880,107325.333,1956.189,1330.389,64.500
127777.495,107458.321,1956.122,1329.362,64.600
127973.104,107591.206,1956.055,1328.336,64.700
128168.706,107723.988,1955.987,1327.309,64.800
128364.302,107856.667,1955.920,1326.283,64.900
128559.890,107989.244,1955.853,1325.256,65.000
128755.472,108121.719,1955.786,1324.230,65.100
128951.048,108254.090,1955.719,1323.203,65.200
129146.616,108386.359,1955.652,1322.177,65.300
129342.178,108518.526,1955.585,1321.150,65.400
129537.733,108650.589,1955.517,1320.124,65.500
129733.281,108782.550,1955.450,1319.098,65.600
129928.823,108914.409,1955.383,1318.071,65.700
130124.358,109046.165,1955.316,1317.045,65.800
130319.886,109177.818,1955.249,1316.019,65.900
130515.408,109309.368,1955.182,1314.993,66.000
130710.923,109440.816,1955.115,1313.966,66.100
130906.431,109572.162,1955.047,1312.940,66.200
131101.932,109703.404,1954.980,1311.914,66.300
131297.427,109834.545,1954.913,1310.888,66.400
131492.915,109965.582,1954.846,1309.862,66.500
131688.396,110096.517,1954.779,1308.836,66.600
131883.871,110227.349,1954.712,1307.810,66.700
132079.338,110358.079,1954.645,1306.784,66.800
132274.799,110488.706,1954.577,1305.758,66.900
132470.254,110619.231,1954.510,1304.733,67.000
132665.702,110749.653,1954.443,1303.707,67.100
132861.142,110879.972,1954.376,1302.681,67.200
133056.577,111010.189,1954.309,1301.655,67.300
133252.004,111140.303,1954.242,1300.630,67.400
133447.425,111270.315,1954.175,1299.604,67.500
133642.839,111400.224,1954.108,1298.578,67.600
133838.247,111530.030,1954.041,1297.553,67.700
134033.647,111659.734,1953.974,1296.527,67.800
134229.041,111789.336,1953.906,1295.502,67.900
134424.429,111918.835,1953.839,1294.476,68.000
134619.809,112048.231,1953.772,1293.451,68.100
134815.183,112177.525,1953.705,1292.425,68.200
135010.550,112306.716,1953.638,1291.400,68.300
135205.911,112435.805,1953.571,1290.375,68.400
135401.264,112564.791,1953.504,1289.349,68.500
135596.611,112693.675,1953.437,1288.324,68.600
135791.952,112822.456,1953.370,1287.299,68.700
135987.285,112951.135,1953.303,1286.274,68.800
136182.612,113079.711,1953.236,1285.248,68.900
136377.933,113208.184,1953.168,1284.223,69.000
136573.246,113336.555,1953.101,1283.198,69.100
136768.553,113464.824,1953.034,1282.173,69.200
136963.853,113592.990,1952.967,1281.148,69.300
137159.146,113721.053,1952.900,1280.123,69.400
137354.433,113849.015,1952.833,1279.098,69.500
137549.713,113976.873,1952.766,1278.073,69.600
137744.986,114104.629,1952.699,1277.048,69.700
137940.253,114232.283,1952.632,1276.023,69.800
138135.513,114359.834,1952.565,1274.999,69.900
138330.766,114487.282,1952.498,1273.974,70.000
138526.012,114614.629,1952.431,1272.949,70.100
138721.252,114741.872,1952.364,1271.924,70.200
138916.485,114869.013,1952.297,1270.900,70.300
139111.711,114996.052,1952.230,1269.875,70.400
139306.931,115122.989,1952.163,1268.850,70.500
139502.144,115249.822,1952.096,1267.826,70.600
139697.350,115376.554,1952.029,1266.801,70.700
139892.550,115503.183,1951.962,1265.777,70.800
140087.742,115629.709,1951.895,1264.752,70.900
140282.928,115756.133,1951.828,1263.728,71.000
140478.108,115882.455,1951.761,1262.704,71.100
140673.281,116008.674,1951.693,1261.679,71.200
140868.447,116134.790,1951.626,1260.655,71.300
141063.606,116260.805,1951.559,1259.631,71.400
141258.758,116386.717,1951.492,1258.606,71.500
141453.904,116512.526,1951.425,1257.582,71.600
141649.043,116638.233,1951.358,1256.558,71.700
141844.176,116763.838,1951.291,1255.534,71.800
142039.302,116889.340,1951.224,1254.510,71.900
142234.421,117014.740,1951.157,1253.486,72.000
142429.533,117140.037,1951.090,1252.462,72.100
142624.639,117265.232,1951.023,1251.438,72.200
142819.738,117390.324,1950.956,1250.414,72.300
143014.830,117515.315,1950.889,1249.390,72.400
143209.916,117640.202,1950.822,1248.366,72.500
143404.995,117764.988,1950.755,1247.342,72.600
143600.067,117889.671,1950.688,1246.318,72.700
143795.132,118014.251,1950.621,1245.294,72.800
143990.191,118138.730,1950.554,1244.270,72.900
144185.243,118263.105,1950.487,1243.247,73.000
144380.289,118387.379,1950.421,1242.223,73.100
144575.327,118511.550,1950.354,1241.199,73.200
144770.359,118635.619,1950.287,1240.176,73.300
144965.385,118759.585,1950.220,1239.152,73.400
145160.403,118883.449,1950.153,1238.129,73.500
145355.415,119007.211,1950.086,1237.105,73.600
145550.420,119130.870,1950.019,1236.082,73.700
145745.419,119254.427,1949.952,1235.058,73.800
145940.411,119377.882,1949.885,1234.035,73.900
146135.396,119501.234,1949.818,1233.011,74.000
146330.374,119624.484,1949.751,1231.988,74.100
146525.346,119747.632,1949.684,1230.965,74.200
146720.311,119870.677,1949.617,1229.941,74.300
146915.269,119993.620,1949.550,1228.918,74.400
147110.221,120116.461,1949.483,1227.895,74.500
147305.166,120239.199,1949.416,1226.872,74.600
147500.104,120361.835,1949.349,1225.849,74.700
147695.036,120484.369,1949.282,1224.826,74.800
147889.961,120606.800,1949.215,1223.803,74.900
148084.879,120729.129,1949.148,1222.780,75.000
148279.791,120851.356,1949.081,1221.757,75.100
148474.695,120973.481,1949.015,1220.734,75.200
148669.593,121095.503,1948.948,1219.711,75.300
148864.485,121217.423,1948.881,1218.688,75.400
149059.370,121339.241,1948.814,1217.665,75.500
149254.248,121460.956,1948.747,1216.642,75.600
149449.119,121582.569,1948.680,1215.619,75.700
149643.984,121704.080,1948.613,1214.597,75.800
149838.842,121825.488,1948.546,1213.574,75.900
150033.693,121946.795,1948.479,1212.551,76.000
150228.537,122067.999,1948.412,1211.529,76.100
150423.375,122189.100,1948.345,1210.506,76.200
150618.206,122310.100,1948.278,1209.483,76.300
150813.031,122430.997,1948.212,1208.461,76.400
151007.849,122551.792,1948.145,1207.438,76.500
151202.660,122672.485,1948.078,1206.416,76.600
151397.464,122793.075,1948.011,1205.394,76.700
151592.262,122913.563,1947.944,1204.371,76.800
151787.053,123033.949,1947.877,1203.349,76.900
151981.837,123154.233,1947.810,1202.326,77.000
152176.615,123274.415,1947.743,1201.304,77.100
152371.386,123394.494,1947.676,1200.282,77.200
152566.150,123514.471,1947.610,1199.260,77.300
152760.908,123634.346,1947.543,1198.238,77.400
152955.659,123754.119,1947.476,1197.215,77.500
153150.403,123873.789,1947.409,1196.193,77.600
153345.141,123993.357,1947.342,1195.171,77.700
153539.872,124112.823,1947.275,1194.149,77.800
153734.596,124232.187,1947.208,1193.127,77.900
153929.313,124351.449,1947.141,1192.105,78.000
154124.024,124470.608,1947.075,1191.083,78.100
154318.728,124589.665,1947.008,1190.061,78.200
154513.426,124708.620,1946.941,1189.039,78.300
154708.116,124827.473,1946.874,1188.018,78.400
154902.800,124946.224,1946.807,1186.996,78.500
155097.478,125064.872,1946.740,1185.974,78.600
155292.148,125183.419,1946.673,1184.952,78.700
155486.812,125301.863,1946.607,1183.931,78.800
155681.470,125420.205,1946.540,1182.909,78.900
155876.120,125538.445,1946.473,1181.887,79.000
156070.764,125656.582,1946.406,1180.866,79.100
156265.402,125774.618,1946.339,1179.844,79.200
156460.032,125892.551,1946.272,1178.823,79.300
156654.656,126010.382,1946.206,1177.801,79.400
156849.273,126128.111,1946.139,1176.780,79.500
157043.884,126245.738,1946.072,1175.758,79.600
157238.488,126363.263,1946.005,1174.737,79.700
157433.085,126480.686,1945.938,1173.716,79.800
157627.675,126598.006,1945.871,1172.694,79.900
157822.259,126715.225,1945.805,1171.673,80.000
158016.836,126832.341,1945.738,1170.652,80.100
158211.407,126949.355,1945.671,1169.631,80.200
158405.970,127066.267,1945.604,1168.610,80.300
158600.528,127183.077,1945.537,1167.588,80.400
158795.078,127299.785,1945.471,1166.567,80.500
158989.622,127416.390,1945.404,1165.546,80.600
159184.159,127532.894,1945.337,1164.525,80.700
159378.689,127649.295,1945.270,1163.504,80.800
159573.213,127765.595,1945.203,1162.483,80.900
159767.730,127881.792,1945.137,1161.462,81.000
159962.240,127997.887,1945.070,1160.441,81.100
160156.744,128113.880,1945.003,1159.421,81.200
160351.241,128229.771,1944.936,1158.400,81.300
160545.731,128345.560,1944.869,1157.379,81.400
160740.214,128461.247,1944.803,1156.358,81.500
160934.691,128576.832,1944.736,1155.338,81.600
161129.162,128692.315,1944.669,1154.317,81.700
161323.625,128807.695,1944.602,1153.296,81.800
161518.082,128922.974,1944.535,1152.276,81.900
161712.532,129038.151,1944.469,1151.255,82.000
161906.976,129153.225,1944.402,1150.235,82.100
162101.413,129268.198,1944.335,1149.214,82.200
162295.843,129383.068,1944.268,1148.194,82.300
162490.266,129497.836,1944.202,1147.173,82.400
162684.683,129612.503,1944.135,1146.153,82.500
162879.093,129727.067,1944.068,1145.132,82.600
163073.497,129841.529,1944.001,1144.112,82.700
163267.894,129955.889,1943.935,1143.092,82.800
163462.284,130070.147,1943.868,1142.072,82.900
163656.667,130184.304,1943.801,1141.051,83.000
163851.044,130298.358,1943.734,1140.031,83.100
164045.414,130412.310,1943.668,1139.011,83.200
164239.777,130526.160,1943.601,1137.991,83.300
164434.134,130639.908,1943.534,1136.971,83.400
164628.484,130753.554,1943.467,1135.951,83.500
164822.828,130867.098,1943.401,1134.931,83.600
165017.164,130980.540,1943.334,1133.911,83.700
165211.494,131093.880,1943.267,1132.891,83.800
165405.818,131207.118,1943.200,1131.871,83.900
165600.135,131320.255,1943.134,1130.851,84.000
165794.445,131433.289,1943.067,1129.831,84.100
165988.748,131546.221,1943.000,1128.811,84.200
166183.045,131659.051,1942.934,1127.792,84.300
166377.335,131771.779,1942.867,1126.772,84.400
166571.618,131884.405,1942.800,1125.752,84.500
166765.895,131996.930,1942.733,1124.733,84.600
166960.165,132109.352,1942.667,1123.713,84.700
167154.428,132221.672,1942.600,1122.693,84.800
167348.685,132333.891,1942.533,1121.674,84.900
167542.935,132446.007,1942.467,1120.654,85.000
167737.178,132558.021,1942.400,1119.635,85.100
167931.415,132669.934,1942.333,1118.615,85.200
168125.645,132781.745,1942.266,1117.596,85.300
168319.868,132893.453,1942.200,1116.577,85.400
168514.085,133005.060,1942.133,1115.557,85.500
168708.295,133116.565,1942.066,1114.538,85.600
168902.498,133227.967,1942.000,1113.519,85.700
169096.695,133339.268,1941.933,1112.500,85.800
169290.885,133450.467,1941.866,1111.480,85.900
169485.068,133561.564,1941.800,1110.461,86.000
169679.244,133672.560,1941.733,1109.442,86.100
169873.414,133783.453,1941.666,1108.423,86.200
170067.578,133894.244,1941.600,1107.404,86.300
170261.734,134004.934,1941.533,1106.385,86.400
170455.884,134115.521,1941.466,1105.366,86.500
170650.028,134226.007,1941.400,1104.347,86.600
170844.164,134336.391,1941.333,1103.328,86.700
171038.294,134446.672,1941.266,1102.309,86.800
171232.417,134556.852,1941.200,1101.290,86.900
171426.534,134666.930,1941.133,1100.271,87.000
171620.644,134776.907,1941.066,1099.253,87.100
171814.747,134886.781,1941.000,1098.234,87.200
172008.844,134996.553,1940.933,1097.215,87.300
172202.934,135106.224,1940.866,1096.196,87.400
172397.017,135215.793,1940.800,1095.178,87.500
172591.094,135325.260,1940.733,1094.159,87.600
172785.164,135434.625,1940.666,1093.141,87.700
172979.227,135543.888,1940.600,1092.122,87.800
173173.284,135653.049,1940.533,1091.104,87.900
173367.334,135762.108,1940.467,1090.085,88.000
173561.377,135871.066,1940.400,1089.067,88.100
173755.414,135979.922,1940.333,1088.048,88.200
173949.444,136088.676,1940.267,1087.030,88.300
174143.467,136197.328,1940.200,1086.012,88.400
174337.484,136305.878,1940.133,1084.993,88.500
174531.494,136414.326,1940.067,1083.975,88.600
174725.497,136522.673,1940.000,1082.957,88.700
174919.494,136630.918,1939.934,1081.939,88.800
175113.484,136739.061,1939.867,1080.921,88.900
175307.467,136847.102,1939.800,1079.902,89.000
175501.444,136955.041,1939.734,1078.884,89.100
175695.414,137062.879,1939.667,1077.866,89.200
175889.377,137170.614,1939.600,1076.848,89.300
176083.334,137278.248,1939.534,1075.830,89.400
176277.284,137385.780,1939.467,1074.812,89.500
176471.227,137493.211,1939.401,1073.794,89.600
176665.164,137600.539,1939.334,1072.777,89.700
176859.094,137707.766,1939.267,1071.759,89.800
177053.018,137814.891,1939.201,1070.741,89.900
177246.934,137921.914,1939.134,1069.723,90.000
177440.845,138028.836,1939.068,1068.705,90.100
177634.748,138135.655,1939.001,1067.688,90.200
177828.645,138242.373,1938.935,1066.670,90.300
178022.535,138348.989,1938.868,1065.652,90.400
178216.418,138455.504,1938.801,1064.635,90.500
178410.295,138561.916,1938.735,1063.617,90.600
178604.165,138668.227,1938.668,1062.600,90.700
178798.029,138774.436,1938.602,1061.582,90.800
178991.886,138880.544,1938.535,1060.565,90.900
179185.736,138986.549,1938.469,1059.547,91.000
179379.579,139092.453,1938.402,1058.530,91.100
179573.416,139198.255,1938.335,1057.513,91.200
179767.246,139303.956,1938.269,1056.495,91.300
179961.070,139409.554,1938.202,1055.478,91.400
180154.887,139515.051,1938.136,1054.461,91.500
180348.697,139620.447,1938.069,1053.444,91.600
180542.501,139725.740,1938.003,1052.426,91.700
180736.298,139830.932,1937.936,1051.409,91.800
180930.088,139936.022,1937.869,1050.392,91.900
181123.872,140041.010,1937.803,1049.375,92.000
181317.649,140145.897,1937.736,1048.358,92.100
181511.419,140250.682,1937.670,1047.341,92.200
181705.182,140355.365,1937.603,1046.324,92.300
181898.939,140459.947,1937.537,1045.307,92.400
182092.690,140564.427,1937.470,1044.290,92.500
182286.434,140668.805,1937.404,1043.273,92.600
182480.171,140773.081,1937.337,1042.257,92.700
182673.901,140877.256,1937.271,1041.240,92.800
182867.625,140981.329,1937.204,1040.223,92.900
183061.342,141085.301,1937.138,1039.206,93.000
183255.052,141189.170,1937.071,1038.190,93.100
183448.756,141292.939,1937.005,1037.173,93.200
183642.453,141396.605,1936.938,1036.156,93.300
183836.144,141500.170,1936.872,1035.140,93.400
184029.827,141603.633,1936.805,1034.123,93.500
184223.505,141706.995,1936.739,1033.107,93.600
184417.175,141810.254,1936.672,1032.090,93.700
184610.839,141913.413,1936.606,1031.074,93.800
184804.496,142016.469,1936.539,1030.057,93.900
184998.147,142119.424,1936.473,1029.041,94.000
185191.791,142222.277,1936.406,1028.025,94.100
185385.428,142325.029,1936.340,1027.008,94.200
185579.059,142427.679,1936.273,1025.992,94.300
185772.683,142530.227,1936.207,1024.976,94.400
185966.300,142632.674,1936.140,1023.960,94.500
186159.911,142735.019,1936.074,1022.944,94.600
186353.515,142837.263,1936.007,1021.927,94.700
186547.112,142939.405,1935.941,1020.911,94.800
186740.703,143041.445,1935.874,1019.895,94.900
186934.287,143143.384,1935.808,1018.879,95.000
187127.864,143245.221,1935.741,1017.863,95.100
187321.435,143346.957,1935.675,1016.847,95.200
187514.999,143448.591,1935.608,1015.831,95.300
187708.557,143550.123,1935.542,1014.816,95.400
187902.108,143651.554,1935.475,1013.800,95.500
188095.652,143752.883,1935.409,1012.784,95.600
188289.190,143854.110,1935.342,1011.768,95.700
188482.720,143955.236,1935.276,1010.752,95.800
188676.245,144056.261,1935.210,1009.737,95.900
188869.762,144157.184,1935.143,1008.721,96.000
189063.273,144258.005,1935.077,1007.705,96.100
189256.778,144358.725,1935.010,1006.690,96.200
189450.275,144459.343,1934.944,1005.674,96.300
189643.766,144559.860,1934.877,1004.659,96.400
189837.251,144660.275,1934.811,1003.643,96.500
190030.729,144760.588,1934.744,1002.628,96.600
190224.200,144860.800,1934.678,1001.612,96.700
190417.664,144960.911,1934.612,1000.597,96.800
190611.122,145060.920,1934.545,999.581,96.900
190804.573,145160.827,1934.479,998.566,97.000
190998.018,145260.633,1934.412,997.551,97.100
191191.456,145360.337,1934.346,996.536,97.200
191384.887,145459.940,1934.279,995.520,97.300
191578.311,145559.441,1934.213,994.505,97.400
191771.729,145658.841,1934.147,993.490,97.500
191965.141,145758.139,1934.080,992.475,97.600
192158.545,145857.336,1934.014,991.460,97.700
192351.944,145956.431,1933.947,990.445,97.800
192545.335,146055.425,1933.881,989.430,97.900
192738.720,146154.317,1933.814,988.415,98.000
192932.098,146253.108,1933.748,987.400,98.100
193125.469,146351.797,1933.682,986.385,98.200
193318.834,146450.385,1933.615,985.370,98.300
193512.192,146548.871,1933.549,984.355,98.400
